31a95b53e1  tft9_augment_armorclademblem2_name
00433a4093 generatedtip_spelltft_tft7_talonr_tooltipsimple
4c898aaaf5 generatedtip_spelltft_tft7_talonr_tooltipwithextendedbehaviorhint
555f8840a8 generatedtip_spelltft_tft7_taricw_description
33ae821328 generatedtip_spelltft_tft7_taricw_displayname
7035c66349 generatedtip_spelltft_tft7_taricw_tooltip
3f26c1dbc0 generatedtip_spelltft_tft7_taricw_tooltipextended
445eb068af generatedtip_spelltft_tft7_taricw_tooltiplevelup
7093ba59dd generatedtip_spelltft_tft7_taricw_tooltiplevelupunlearned
5ce00c5059 generatedtip_spelltft_tft7_taricw_tooltipsimple
25cc35aa19 generatedtip_spelltft_tft7_taricw_tooltipwithextendedbehaviorhint
33ed5e2094 generatedtip_spelltft_tft7_threshq_description
2d640fe1e0 generatedtip_spelltft_tft7_threshq_displayname
65c942e9bf generatedtip_spelltft_tft7_threshq_tooltip
4cffff629d generatedtip_spelltft_tft7_threshq_tooltipextended
2e4116a339 generatedtip_spelltft_tft7_threshq_tooltiplevelup
7e07b98ebe generatedtip_spelltft_tft7_threshq_tooltiplevelupunlearned
455b42e49c generatedtip_spelltft_tft7_threshq_tooltipsimple
6172399b2c generatedtip_spelltft_tft7_threshq_tooltipwithextendedbehaviorhint
428868d005 generatedtip_spelltft_tft7_trainerdragonq_description
69b8b0559e generatedtip_spelltft_tft7_trainerdragonq_displayname
690e2bcd30 generatedtip_spelltft_tft7_trainerdragonq_tooltip
2d59a79dc8 generatedtip_spelltft_tft7_trainerdragonq_tooltipextended
7b65948524 generatedtip_spelltft_tft7_trainerdragonq_tooltiplevelup
18b6af3a53 generatedtip_spelltft_tft7_trainerdragonq_tooltiplevelupunlearned
1a16d685fa generatedtip_spelltft_tft7_trainerdragonq_tooltipsimple
76475c8cff generatedtip_spelltft_tft7_trainerdragonq_tooltipwithextendedbehaviorhint
3b68ba730e generatedtip_spelltft_tft7_tristanae_description
703c8091e6 generatedtip_spelltft_tft7_tristanae_displayname
0e5567ebf5 generatedtip_spelltft_tft7_tristanae_tooltip
30e8cdc44c generatedtip_spelltft_tft7_tristanae_tooltipextended
7ce11062bd generatedtip_spelltft_tft7_tristanae_tooltiplevelup
2027ce7d3e generatedtip_spelltft_tft7_tristanae_tooltiplevelupunlearned
4004539059 generatedtip_spelltft_tft7_tristanae_tooltipsimple
7ea4a12557 generatedtip_spelltft_tft7_tristanae_tooltipwithextendedbehaviorhint
566485e951 generatedtip_spelltft_tft7_twitchw_description
53e5fd3ae3 generatedtip_spelltft_tft7_twitchw_displayname
0f6fc3817c generatedtip_spelltft_tft7_twitchw_tooltip
74761ec415 generatedtip_spelltft_tft7_twitchw_tooltipextended
610d834c9b generatedtip_spelltft_tft7_twitchw_tooltiplevelup
3837fd745f generatedtip_spelltft_tft7_twitchw_tooltiplevelupunlearned
7776eff1ed generatedtip_spelltft_tft7_twitchw_tooltipsimple
194f338bb8 generatedtip_spelltft_tft7_twitchw_tooltipwithextendedbehaviorhint
2ce5fe4e36 generatedtip_spelltft_tft7_varusr_description
1717371701 generatedtip_spelltft_tft7_varusr_displayname
40d016e02e generatedtip_spelltft_tft7_varusr_tooltip
2c40c29c6a generatedtip_spelltft_tft7_varusr_tooltipextended
47d86da18c generatedtip_spelltft_tft7_varusr_tooltiplevelup
0aa2841bf8 generatedtip_spelltft_tft7_varusr_tooltiplevelupunlearned
1c4118105d generatedtip_spelltft_tft7_varusr_tooltipsimple
528833fa22 generatedtip_spelltft_tft7_varusr_tooltipwithextendedbehaviorhint
1933ce6b0a generatedtip_spelltft_tft7_vladimirq_description
418577f704 generatedtip_spelltft_tft7_vladimirq_displayname
6ef29a3a79 generatedtip_spelltft_tft7_vladimirq_tooltip
099910de27 generatedtip_spelltft_tft7_vladimirq_tooltipextended
7134feb59b generatedtip_spelltft_tft7_vladimirq_tooltiplevelup
67a40bcf4c generatedtip_spelltft_tft7_vladimirq_tooltiplevelupunlearned
5a24874e3f generatedtip_spelltft_tft7_vladimirq_tooltipsimple
5508057f11 generatedtip_spelltft_tft7_vladimirq_tooltipwithextendedbehaviorhint
2338b1bd8c generatedtip_spelltft_tft7_volibearp_description
1e9ce054d8 generatedtip_spelltft_tft7_volibearp_displayname
7bcb514f16 generatedtip_spelltft_tft7_volibearp_tooltip
1e8b39d749 generatedtip_spelltft_tft7_volibearp_tooltipextended
6cfac12ce7 generatedtip_spelltft_tft7_volibearp_tooltiplevelup
1ef4e8ca88 generatedtip_spelltft_tft7_volibearp_tooltiplevelupunlearned
64096a01da generatedtip_spelltft_tft7_volibearp_tooltipsimple
4e29012401 generatedtip_spelltft_tft7_volibearp_tooltipwithextendedbehaviorhint
3902f6fb6f generatedtip_spelltft_tft7_wukongq_description
550856afed generatedtip_spelltft_tft7_wukongq_displayname
57e9978393 generatedtip_spelltft_tft7_wukongq_tooltip
6e0a091a39 generatedtip_spelltft_tft7_wukongq_tooltipextended
4cbc3ef3bf generatedtip_spelltft_tft7_wukongq_tooltiplevelup
699b6fafba generatedtip_spelltft_tft7_wukongq_tooltiplevelupunlearned
317092fba5 generatedtip_spelltft_tft7_wukongq_tooltipsimple
2ebf4b4fad generatedtip_spelltft_tft7_wukongq_tooltipwithextendedbehaviorhint
3199f3c07c generatedtip_spelltft_tft7_xayahw_description
382f7d0cf3 generatedtip_spelltft_tft7_xayahw_displayname
6db33b1b07 generatedtip_spelltft_tft7_xayahw_tooltip
603452b836 generatedtip_spelltft_tft7_xayahw_tooltipextended
7568d0da7b generatedtip_spelltft_tft7_xayahw_tooltiplevelup
5cc1bf9571 generatedtip_spelltft_tft7_xayahw_tooltiplevelupunlearned
42c34264b6 generatedtip_spelltft_tft7_xayahw_tooltipsimple
2ac3874c81 generatedtip_spelltft_tft7_xayahw_tooltipwithextendedbehaviorhint
4c5dcc3ef0 generatedtip_spelltft_tft7_yasuoe_description
61126bbfc1 generatedtip_spelltft_tft7_yasuoe_displayname
658a48c640 generatedtip_spelltft_tft7_yasuoe_tooltip
74704861ed generatedtip_spelltft_tft7_yasuoe_tooltipextended
39cc169217 generatedtip_spelltft_tft7_yasuoe_tooltiplevelup
5eca1bcff1 generatedtip_spelltft_tft7_yasuoe_tooltiplevelupunlearned
6c04eedacd generatedtip_spelltft_tft7_yasuoe_tooltipsimple
5727edea58 generatedtip_spelltft_tft7_yasuoe_tooltipwithextendedbehaviorhint
3b257cc46e generatedtip_spelltft_tft7_zacw_description
4e4c5b94f4 generatedtip_spelltft_tft7_zacw_displayname
6a59e6f72b generatedtip_spelltft_tft7_zacw_tooltip
432fab2885 generatedtip_spelltft_tft7_zacw_tooltipextended
73a88b673b generatedtip_spelltft_tft7_zacw_tooltiplevelup
1b30c71a95 generatedtip_spelltft_tft7_zacw_tooltiplevelupunlearned
2c4c89779b generatedtip_spelltft_tft7_zacw_tooltipsimple
54156a4c8a generatedtip_spelltft_tft7_zacw_tooltipwithextendedbehaviorhint
4256343efc generatedtip_spelltft_tft7_zeriw_description
5ec8711d4a generatedtip_spelltft_tft7_zeriw_displayname
5995008669 generatedtip_spelltft_tft7_zeriw_tooltip
13dece127c generatedtip_spelltft_tft7_zeriw_tooltipextended
58dd8c2ce7 generatedtip_spelltft_tft7_zeriw_tooltiplevelup
49b576e4ba generatedtip_spelltft_tft7_zeriw_tooltiplevelupunlearned
0c43646545 generatedtip_spelltft_tft7_zeriw_tooltipsimple
1b760ba620 generatedtip_spelltft_tft7_zeriw_tooltipwithextendedbehaviorhint
315e781b1a generatedtip_spelltft_tft7_zoew_description
041411ca3b generatedtip_spelltft_tft7_zoew_displayname
41c1a548f0 generatedtip_spelltft_tft7_zoew_tooltip
308032b24a generatedtip_spelltft_tft7_zoew_tooltipextended
36f56e84e8 generatedtip_spelltft_tft7_zoew_tooltiplevelup
4fd4826b14 generatedtip_spelltft_tft7_zoew_tooltiplevelupunlearned
31a9cd9c8b generatedtip_spelltft_tft7_zoew_tooltipsimple
39044dc506 generatedtip_spelltft_tft7_zoew_tooltipwithextendedbehaviorhint
3cf59ea5e2 generatedtip_spelltft_tft7_zyraq_description
7733994c91 generatedtip_spelltft_tft7_zyraq_displayname
4124c28155 generatedtip_spelltft_tft7_zyraq_tooltip
63a8edd121 generatedtip_spelltft_tft7_zyraq_tooltipextended
4dba856bc3 generatedtip_spelltft_tft7_zyraq_tooltiplevelup
37d0b73265 generatedtip_spelltft_tft7_zyraq_tooltiplevelupunlearned
7e9c33e343 generatedtip_spelltft_tft7_zyraq_tooltipsimple
28e2115aee generatedtip_spelltft_tft7_zyraq_tooltipwithextendedbehaviorhint
72b2db4b64 generatedtip_spelltft_tft7b_aniviar_description
3ed213639a generatedtip_spelltft_tft7b_aniviar_displayname
5f451c3ece generatedtip_spelltft_tft7b_aniviar_tooltip
1b4fb85025 generatedtip_spelltft_tft7b_aniviar_tooltipextended
61b504f5db generatedtip_spelltft_tft7b_aniviar_tooltiplevelup
6846ded78d generatedtip_spelltft_tft7b_aniviar_tooltiplevelupunlearned
7f76700541 generatedtip_spelltft_tft7b_aniviar_tooltipsimple
6af7d63b82 generatedtip_spelltft_tft7b_aniviar_tooltipwithextendedbehaviorhint
05a6afd886 generatedtip_spelltft_tft7b_heimerdingere_description
130b4f53d9 generatedtip_spelltft_tft7b_heimerdingere_displayname
784b8061e6 generatedtip_spelltft_tft7b_heimerdingere_tooltip
1ba2184eed generatedtip_spelltft_tft7b_heimerdingere_tooltipextended
76e068d028 generatedtip_spelltft_tft7b_heimerdingere_tooltiplevelup
658f45f55f generatedtip_spelltft_tft7b_heimerdingere_tooltiplevelupunlearned
7cc9e8f4a9 generatedtip_spelltft_tft7b_heimerdingere_tooltipsimple
3238923fe0 generatedtip_spelltft_tft7b_heimerdingere_tooltipwithextendedbehaviorhint
7727d67122 generatedtip_spelltft_tft7b_luluw_description
35c9a4b0c6 generatedtip_spelltft_tft7b_luluw_displayname
78072386b2 generatedtip_spelltft_tft7b_luluw_tooltip
70d6e409fa generatedtip_spelltft_tft7b_luluw_tooltipextended
2fce8da074 generatedtip_spelltft_tft7b_luluw_tooltiplevelup
48bbce9ebd generatedtip_spelltft_tft7b_luluw_tooltiplevelupunlearned
01c1621149 generatedtip_spelltft_tft7b_luluw_tooltipsimple
12ac0383e7 generatedtip_spelltft_tft7b_luluw_tooltipwithextendedbehaviorhint
42785a32a2 generatedtip_spelltft_tft7b_tristanae_description
752be6caa0 generatedtip_spelltft_tft7b_tristanae_displayname
539cfdd62c generatedtip_spelltft_tft7b_tristanae_tooltip
20c9b5357b generatedtip_spelltft_tft7b_tristanae_tooltipextended
411d79fb0a generatedtip_spelltft_tft7b_tristanae_tooltiplevelup
7ffb17d400 generatedtip_spelltft_tft7b_tristanae_tooltiplevelupunlearned
644b2949de generatedtip_spelltft_tft7b_tristanae_tooltipsimple
65d35d16f1 generatedtip_spelltft_tft7b_tristanae_tooltipwithextendedbehaviorhint
497932b556 generatedtip_spelltft_tft7b_volibearp_description
39493fc0b4 generatedtip_spelltft_tft7b_volibearp_displayname
2438b81317 generatedtip_spelltft_tft7b_volibearp_tooltip
212cfbfe26 generatedtip_spelltft_tft7b_volibearp_tooltipextended
31ff4ebec5 generatedtip_spelltft_tft7b_volibearp_tooltiplevelup
12708ad44b generatedtip_spelltft_tft7b_volibearp_tooltiplevelupunlearned
5a0f1d304e generatedtip_spelltft_tft7b_volibearp_tooltipsimple
357da3ca31 generatedtip_spelltft_tft7b_volibearp_tooltipwithextendedbehaviorhint
6cc4f0adf5 generatedtip_spelltft_tft8_belvethq_description
736c1e3ae1 generatedtip_spelltft_tft8_belvethq_displayname
416ee0b365 generatedtip_spelltft_tft8_belvethq_tooltip
2e68dfe2f8 generatedtip_spelltft_tft8_belvethq_tooltipextended
2f0e0edc9f generatedtip_spelltft_tft8_belvethq_tooltiplevelup
5f375437a6 generatedtip_spelltft_tft8_belvethq_tooltiplevelupunlearned
466007ebd5 generatedtip_spelltft_tft8_belvethq_tooltipsimple
7bd09232e5 generatedtip_spelltft_tft8_belvethq_tooltipwithextendedbehaviorhint
2469f3dbd1 generatedtip_spelltft_tft8_boss_urgotw_description
411da1bcb3 generatedtip_spelltft_tft8_boss_urgotw_displayname
18b4b92c3c generatedtip_spelltft_tft8_boss_urgotw_tooltip
35c12d3151 generatedtip_spelltft_tft8_boss_urgotw_tooltipextended
1b78ed8146 generatedtip_spelltft_tft8_boss_urgotw_tooltiplevelup
3ba9d758dc generatedtip_spelltft_tft8_boss_urgotw_tooltiplevelupunlearned
6dc5431fc5 generatedtip_spelltft_tft8_boss_urgotw_tooltipsimple
05bd37af7c generatedtip_spelltft_tft8_boss_urgotw_tooltipwithextendedbehaviorhint
660de62ca5 generatedtip_spelltft_tft8_corruptedegg_description
1ba349c4ad generatedtip_spelltft_tft8_corruptedegg_displayname
0bb89fba9e generatedtip_spelltft_tft8_corruptedegg_tooltip
04285eabfd generatedtip_spelltft_tft8_corruptedegg_tooltipextended
0d85b238f2 generatedtip_spelltft_tft8_corruptedegg_tooltiplevelup
10b0a69293 generatedtip_spelltft_tft8_corruptedegg_tooltiplevelupunlearned
243aaccb47 generatedtip_spelltft_tft8_corruptedegg_tooltipsimple
769595f28b generatedtip_spelltft_tft8_corruptedegg_tooltipwithextendedbehaviorhint
4e520bfafe generatedtip_spelltft_tft8_ezrealfutureq_description
58875818b3 generatedtip_spelltft_tft8_ezrealfutureq_displayname
13066bba31 generatedtip_spelltft_tft8_ezrealfutureq_tooltip
50bd8e74cb generatedtip_spelltft_tft8_ezrealfutureq_tooltipextended
518d0850f4 generatedtip_spelltft_tft8_ezrealfutureq_tooltiplevelup
7cba8c988f generatedtip_spelltft_tft8_ezrealfutureq_tooltiplevelupunlearned
452ace1c21 generatedtip_spelltft_tft8_ezrealfutureq_tooltipsimple
26b85b0d79 generatedtip_spelltft_tft8_ezrealfutureq_tooltipwithextendedbehaviorhint
3b154a9137 generatedtip_spelltft_tft8_ezrealw_description
26bf5b554d generatedtip_spelltft_tft8_ezrealw_displayname
18eea09727 generatedtip_spelltft_tft8_ezrealw_tooltip
3e761a8250 generatedtip_spelltft_tft8_ezrealw_tooltipextended
0fc58600aa generatedtip_spelltft_tft8_ezrealw_tooltiplevelup
584ab00104 generatedtip_spelltft_tft8_ezrealw_tooltiplevelupunlearned
35fde39c90 generatedtip_spelltft_tft8_ezrealw_tooltipsimple
4443ccfc94 generatedtip_spelltft_tft8_ezrealw_tooltipwithextendedbehaviorhint
7ad14d3c77 generatedtip_spelltft_tft8_garenq_description
5327650cd1 generatedtip_spelltft_tft8_garenq_displayname
59834a21c1 generatedtip_spelltft_tft8_garenq_tooltip
464d6c28f4 generatedtip_spelltft_tft8_garenq_tooltipextended
047cccff86 generatedtip_spelltft_tft8_garenq_tooltiplevelup
725cf7d2b1 generatedtip_spelltft_tft8_garenq_tooltiplevelupunlearned
2537ed5eb2 generatedtip_spelltft_tft8_garenq_tooltipsimple
0c0d3c1e70 generatedtip_spelltft_tft8_garenq_tooltipwithextendedbehaviorhint
6109a9aedf generatedtip_spelltft_tft8_lucianr_description
6560c0b6e5 generatedtip_spelltft_tft8_lucianr_displayname
7f89a14bca generatedtip_spelltft_tft8_lucianr_tooltip
15f42345ea generatedtip_spelltft_tft8_lucianr_tooltipextended
215567a0c8 generatedtip_spelltft_tft8_lucianr_tooltiplevelup
4c6571264a generatedtip_spelltft_tft8_lucianr_tooltiplevelupunlearned
0dc1b1d048 generatedtip_spelltft_tft8_lucianr_tooltipsimple
5a5089b664 generatedtip_spelltft_tft8_lucianr_tooltipwithextendedbehaviorhint
305289237d generatedtip_spelltft_tft8_poppyp_description
318ded8c17 generatedtip_spelltft_tft8_poppyp_displayname
2457f89118 generatedtip_spelltft_tft8_poppyp_tooltip
715caabfe6 generatedtip_spelltft_tft8_poppyp_tooltipextended
143ee1a0b7 generatedtip_spelltft_tft8_poppyp_tooltiplevelup
1b82e6e3b6 generatedtip_spelltft_tft8_poppyp_tooltiplevelupunlearned
1abea5b8af generatedtip_spelltft_tft8_poppyp_tooltipsimple
32120d8dfb generatedtip_spelltft_tft8_poppyp_tooltipwithextendedbehaviorhint
046a3f2682 generatedtip_spelltft_tft8_pykee_description
5ddb623f22 generatedtip_spelltft_tft8_pykee_displayname
6a1a93b060 generatedtip_spelltft_tft8_pykee_tooltip
679ba8cc18 generatedtip_spelltft_tft8_pykee_tooltipextended
7b88a81b8f generatedtip_spelltft_tft8_pykee_tooltiplevelup
4600cb24ec generatedtip_spelltft_tft8_pykee_tooltiplevelupunlearned
1957eb0ace generatedtip_spelltft_tft8_pykee_tooltipsimple
0e66309cdd generatedtip_spelltft_tft8_pykee_tooltipwithextendedbehaviorhint
36b02c356f generatedtip_spelltft_tft8_teamupprop_description
147d04c4ca generatedtip_spelltft_tft8_teamupprop_displayname
54381d39c6 generatedtip_spelltft_tft8_teamupprop_tooltip
2270d706b1 generatedtip_spelltft_tft8_teamupprop_tooltipextended
0342928862 generatedtip_spelltft_tft8_teamupprop_tooltiplevelup
29986a3815 generatedtip_spelltft_tft8_teamupprop_tooltiplevelupunlearned
71eb93de67 generatedtip_spelltft_tft8_teamupprop_tooltipsimple
60a0d14a6a generatedtip_spelltft_tft8_teamupprop_tooltipwithextendedbehaviorhint
3e83bb793d generatedtip_spelltft_tft8_urgotw_description
3b01176227 generatedtip_spelltft_tft8_urgotw_displayname
74774fd8b9 generatedtip_spelltft_tft8_urgotw_tooltip
7bb6e41bc8 generatedtip_spelltft_tft8_urgotw_tooltipextended
0ad8f0eca2 generatedtip_spelltft_tft8_urgotw_tooltiplevelup
3af3c137a8 generatedtip_spelltft_tft8_urgotw_tooltiplevelupunlearned
235b2a7cde generatedtip_spelltft_tft8_urgotw_tooltipsimple
4062109e38 generatedtip_spelltft_tft8_urgotw_tooltipwithextendedbehaviorhint
37b67ee643 generatedtip_spelltft_tft9_belvethr_description
0b4bde6ead generatedtip_spelltft_tft9_belvethr_displayname
21ca6f857e generatedtip_spelltft_tft9_belvethr_tooltip
5a4786c725 generatedtip_spelltft_tft9_belvethr_tooltipextended
2f28edc1d8 generatedtip_spelltft_tft9_belvethr_tooltiplevelup
630597c013 generatedtip_spelltft_tft9_belvethr_tooltiplevelupunlearned
6b8712f475 generatedtip_spelltft_tft9_belvethr_tooltipsimple
5f64a7df3c generatedtip_spelltft_tft9_belvethr_tooltipwithextendedbehaviorhint
4ad4c0f5d2 generatedtip_spelltft_tft9_rellq_description
00a551be71 generatedtip_spelltft_tft9_rellq_displayname
59c66bd69f generatedtip_spelltft_tft9_rellq_tooltip
3f686435a9 generatedtip_spelltft_tft9_rellq_tooltipextended
2b2c1a3e2e generatedtip_spelltft_tft9_rellq_tooltiplevelup
671b60d95a generatedtip_spelltft_tft9_rellq_tooltiplevelupunlearned
2ddaf9b324 generatedtip_spelltft_tft9_rellq_tooltipsimple
73aff21240 generatedtip_spelltft_tft9_rellq_tooltipwithextendedbehaviorhint
4277513190 generatedtip_spelltft_tft9_settq_description
7ae1ad90ba generatedtip_spelltft_tft9_settq_displayname
3592f0a294 generatedtip_spelltft_tft9_settq_tooltip
5e7ab80e82 generatedtip_spelltft_tft9_settq_tooltipextended
23259552a7 generatedtip_spelltft_tft9_settq_tooltiplevelup
619a52bc55 generatedtip_spelltft_tft9_settq_tooltiplevelupunlearned
1a612028ae generatedtip_spelltft_tft9_settq_tooltipsimple
61d1bb6b01 generatedtip_spelltft_tft9_settq_tooltipwithextendedbehaviorhint
3dc46e866d generatedtip_spelltft_tft9_xayahq_description
5501190cd6 generatedtip_spelltft_tft9_xayahq_displayname
1e50a71bd6 generatedtip_spelltft_tft9_xayahq_tooltip
06552fef6f generatedtip_spelltft_tft9_xayahq_tooltipextended
7e68ad5719 generatedtip_spelltft_tft9_xayahq_tooltiplevelup
16c2717745 generatedtip_spelltft_tft9_xayahq_tooltiplevelupunlearned
18f256c925 generatedtip_spelltft_tft9_xayahq_tooltipsimple
078298a283 generatedtip_spelltft_tft9_xayahq_tooltipwithextendedbehaviorhint
688cfc3f53 generatedtip_spelltft_tft_aatroxq_description
e2d28755a4 generatedtip_spelltft_tft_aatroxq_displayname
f71f828395 generatedtip_spelltft_tft_aatroxq_tooltip
b7d9a4c78f generatedtip_spelltft_tft_aatroxq_tooltipextended
f0de9a46a3 generatedtip_spelltft_tft_aatroxq_tooltiplevelup
f5429b7540 generatedtip_spelltft_tft_aatroxq_tooltiplevelupunlearned
4031ed739e generatedtip_spelltft_tft_aatroxq_tooltipsimple
9664bd2b27 generatedtip_spelltft_tft_aatroxq_tooltipwithextendedbehaviorhint
cf5a2632e4 generatedtip_spelltft_tft_ahriorbofdeception_description
14936fb795 generatedtip_spelltft_tft_ahriorbofdeception_displayname
d72152e9f9 generatedtip_spelltft_tft_ahriorbofdeception_tooltip
75e7f8c392 generatedtip_spelltft_tft_ahriorbofdeception_tooltipextended
0fd1849fb1 generatedtip_spelltft_tft_ahriorbofdeception_tooltiplevelup
478b4a73e8 generatedtip_spelltft_tft_ahriorbofdeception_tooltiplevelupunlearned
ad474c76f6 generatedtip_spelltft_tft_ahriorbofdeception_tooltipsimple
b489c5ee64 generatedtip_spelltft_tft_ahriorbofdeception_tooltipwithextendedbehaviorhint
cd6924e585 generatedtip_spelltft_tft_akaliq_description
6be24cac88 generatedtip_spelltft_tft_akaliq_displayname
e813c9f6bd generatedtip_spelltft_tft_akaliq_tooltip
13542c5bf5 generatedtip_spelltft_tft_akaliq_tooltipextended
557254ed68 generatedtip_spelltft_tft_akaliq_tooltiplevelup
35ee8cbee2 generatedtip_spelltft_tft_akaliq_tooltiplevelupunlearned
21d472e8d2 generatedtip_spelltft_tft_akaliq_tooltipsimple
750ea3ee29 generatedtip_spelltft_tft_akaliq_tooltipwithextendedbehaviorhint
c9f6f94345 generatedtip_spelltft_tft_anivia_glacialstorm_description
f39ea04fb0 generatedtip_spelltft_tft_anivia_glacialstorm_displayname
dd4c794611 generatedtip_spelltft_tft_anivia_glacialstorm_tooltip
e804cbb4c6 generatedtip_spelltft_tft_anivia_glacialstorm_tooltipextended
a8de020244 generatedtip_spelltft_tft_anivia_glacialstorm_tooltiplevelup
cea6163494 generatedtip_spelltft_tft_anivia_glacialstorm_tooltiplevelupunlearned
65a258d46c generatedtip_spelltft_tft_anivia_glacialstorm_tooltipsimple
cb7bab9126 generatedtip_spelltft_tft_anivia_glacialstorm_tooltipwithextendedbehaviorhint
16ebbdf2c9 generatedtip_spelltft_tft_armorykeycompleted_description
0d927617f3 generatedtip_spelltft_tft_armorykeycompleted_displayname
0b8cddcc2c generatedtip_spelltft_tft_armorykeycompleted_tooltip
427d821528 generatedtip_spelltft_tft_armorykeycompleted_tooltipextended
75816c5787 generatedtip_spelltft_tft_armorykeycompleted_tooltiplevelup
5867698d43 generatedtip_spelltft_tft_armorykeycompleted_tooltiplevelupunlearned
047c31fe4c generatedtip_spelltft_tft_armorykeycompleted_tooltipsimple
418184d116 generatedtip_spelltft_tft_armorykeycompleted_tooltipwithextendedbehaviorhint
