e55245ad Characters/Aatrox
cafa3e3b Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_R_Tar_Explode
5dce0b7b Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_R_beam_break_tar_Update
d2218a6b Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_R_buff
fd363a33 Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_R_cas
2a209158 Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_W_Cas
653c1d7e Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_W_Tar_Green
a5bcff8e Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_W_Tar_Red
eb138bc2 Characters/Morgana/Skins/Skin6/Particles/Morgana_Skin06_W_tar
2bbab506 Characters/Morgana/Skins/Skin6/Particles/morgana_Skin06_R_indicator_ring
faa7b1a5 Characters/Morgana/Spells/MorganaBasicAttack
2cfc90b5 Characters/Morgana/Spells/MorganaBasicAttack2
6b666675 Characters/Morgana/Spells/MorganaCritAttack
f9c43960 Characters/Morgana/Spells/MorganaE
c1a07ade Characters/Morgana/Spells/MorganaPassive
0dc458dc Characters/Morgana/Spells/MorganaQ
10c45d95 Characters/Morgana/Spells/MorganaR
febdda27 Characters/Morgana/Spells/MorganaRDebuff
5957b34a Characters/Morgana/Spells/MorganaRVFXMis
0bc455b6 Characters/Morgana/Spells/MorganaW
2954fec3 Characters/NPC_KhazixStatue
cfc11525 Characters/NPC_WorldsCup
1d9630b3 Characters/NPC_WorldsCup/Skins/Skin0/Particles/NPC_WorldsCup_Base_CupEnergy
fcad68a4 Characters/NPC_WorldsCup/Skins/Skin0/Particles/NPC_WorldsCup_Glow
ae06ca4d Characters/NPC_WorldsCup/Skins/Skin1/Particles/NPC_WorldsCup_Skin01_CupEnergy
7392224e Characters/NPC_WorldsCup/Skins/Skin1/Particles/NPC_WorldsCup_Skin01_Glow
c5d20eed Characters/Nami
3600a8d1 Characters/Nami/CAC/Nami_Base
e2260fe7 Characters/Nami/CAC/Nami_Skin02
0204bde6 Characters/Nami/Skins/Skin0/Particles/Nami_Base_BA_mis
0f3b45d2 Characters/Nami/Skins/Skin0/Particles/Nami_Base_BA_tar
cba54f65 Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_Counter_01
c8a54aac Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_Counter_02
c9a54c3f Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_Counter_03
07977ca8 Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_Counter_Child
18f456c8 Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_buf
9144dd8c Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_cas
1f3779d2 Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_mis
f27c28b1 Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_mis_ally
f9250e3e Characters/Nami/Skins/Skin0/Particles/Nami_Base_E_tar
094311e1 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Emote_Joke_splash_01
06430d28 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Emote_Joke_splash_02
3c23115d Characters/Nami/Skins/Skin0/Particles/Nami_Base_Emote_joke
616b4b1b Characters/Nami/Skins/Skin0/Particles/Nami_Base_P_buf
b29c9ab8 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_aoe_ground
b08673e8 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_cas
96681779 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_debuff
d14ae9a4 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_indicator_green
cee4e5b4 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_indicator_red
c76b4ec6 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_mis
29ece85e Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_pop
d4a1d6b2 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Q_tar
1ed35f20 Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_cas_02
f03e231e Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_curl
0ea35ffd Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_indicator
7538404f Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_mis
cbac82e3 Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_mis_green
8083ae67 Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_mis_red
9106e13b Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_splash
35263d21 Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_splash_end
689f8923 Characters/Nami/Skins/Skin0/Particles/Nami_Base_R_tar
13c897af Characters/Nami/Skins/Skin0/Particles/Nami_Base_W_heal
6974a3ff Characters/Nami/Skins/Skin0/Particles/Nami_Base_W_mis_enemy
0f66efa7 Characters/Nami/Skins/Skin0/Particles/Nami_Base_W_mis_heal
e1f5b1c0 Characters/Nami/Skins/Skin0/Particles/Nami_Base_W_tar
143a1b5f Characters/Nami/Skins/Skin0/Particles/Nami_Base_W_tar_ally
bf16f993 Characters/Nami/Skins/Skin0/Particles/Nami_Base_W_tar_enemy
72df4c9b Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_Attack1
73df4e2e Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_attack2
5c04bc58 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_crit
0d28114e Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_death
e7e9c556 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_idle
f12a8003 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_idle_child
08dcef65 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_laugh
ab66ded2 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_pool
56725949 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_run
d646e0e8 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_run_child
033dd445 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_spell1
003dcf8c Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_spell2
fe3dcc66 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_spell4
463a6278 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_taunt
88a16d08 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_test
9f7a3590 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_test_crazybone
abafe1c6 Characters/Nami/Skins/Skin0/Particles/Nami_Base_Z_Water_test_medium
ea3c9507 Characters/Nami/Skins/Skin0/Particles/Nami_BasicAttack_mis
ad25053b Characters/Nami/Skins/Skin0/Particles/Nami_BasicAttack_tar
185656a8 Characters/Nami/Skins/Skin0/Particles/Nami_E_Counter1
1b565b61 Characters/Nami/Skins/Skin0/Particles/Nami_E_Counter2
1a5659ce Characters/Nami/Skins/Skin0/Particles/Nami_E_Counter3
c0511648 Characters/Nami/Skins/Skin0/Particles/Nami_E_buf
38a19d0c Characters/Nami/Skins/Skin0/Particles/Nami_E_cas
c6943952 Characters/Nami/Skins/Skin0/Particles/Nami_E_mis
13be8731 Characters/Nami/Skins/Skin0/Particles/Nami_E_mis_ally
a081cdbe Characters/Nami/Skins/Skin0/Particles/Nami_E_tar
543a5dd0 Characters/Nami/Skins/Skin0/Particles/Nami_Joke
3795b3da Characters/Nami/Skins/Skin0/Particles/Nami_Koi_E_cas
3b931952 Characters/Nami/Skins/Skin0/Particles/Nami_Koi_Q_tar_ground
4adece3e Characters/Nami/Skins/Skin0/Particles/Nami_Koi_W_tar
b59a165e Characters/Nami/Skins/Skin0/Particles/Nami_Passive_buf
57e33368 Characters/Nami/Skins/Skin0/Particles/Nami_Q_cas
857ab1f9 Characters/Nami/Skins/Skin0/Particles/Nami_Q_debuff
db9489e0 Characters/Nami/Skins/Skin0/Particles/Nami_Q_ground_green
8a240ee0 Characters/Nami/Skins/Skin0/Particles/Nami_Q_ground_red
6ec80e46 Characters/Nami/Skins/Skin0/Particles/Nami_Q_mis
d149a7de Characters/Nami/Skins/Skin0/Particles/Nami_Q_pop
7bfe9632 Characters/Nami/Skins/Skin0/Particles/Nami_Q_tar
b6f6dbe8 Characters/Nami/Skins/Skin0/Particles/Nami_Q_tar_ground
477067b5 Characters/Nami/Skins/Skin0/Particles/Nami_R_Koi_tar
e73f999e Characters/Nami/Skins/Skin0/Particles/Nami_R_curl
38d8a11f Characters/Nami/Skins/Skin0/Particles/Nami_R_indicate
1c94ffcf Characters/Nami/Skins/Skin0/Particles/Nami_R_mis
a7274663 Characters/Nami/Skins/Skin0/Particles/Nami_R_mis_green
5acce5e7 Characters/Nami/Skins/Skin0/Particles/Nami_R_mis_red
80197bbb Characters/Nami/Skins/Skin0/Particles/Nami_R_splash
3767ffa1 Characters/Nami/Skins/Skin0/Particles/Nami_R_splash_end
0ffc48a3 Characters/Nami/Skins/Skin0/Particles/Nami_R_tar
6c3fa7c7 Characters/Nami/Skins/Skin0/Particles/Nami_Skin01_E_cas
7d25c355 Characters/Nami/Skins/Skin0/Particles/Nami_Skin01_Q_aoe_ground
e436d248 Characters/Nami/Skins/Skin0/Particles/Nami_Skin01_R_tar
f563b60b Characters/Nami/Skins/Skin0/Particles/Nami_Skin01_W_tar
fa458d8c Characters/Nami/Skins/Skin0/Particles/Nami_VOTrigger
0aca0e2f Characters/Nami/Skins/Skin0/Particles/Nami_W_heal
44ef677f Characters/Nami/Skins/Skin0/Particles/Nami_W_mis_enemy
30a94e27 Characters/Nami/Skins/Skin0/Particles/Nami_W_mis_heal
89527140 Characters/Nami/Skins/Skin0/Particles/Nami_W_tar
30b1c9fc Characters/Nami/Skins/Skin0/Particles/Nami_W_tarEnemy
357c79df Characters/Nami/Skins/Skin0/Particles/Nami_W_tar_ally
d8b836ad Characters/Nami/Skins/Skin0/Particles/nami_emote_dance_sound
467465ac Characters/Nami/Skins/Skin0/Particles/nami_emote_death_sound
d8356375 Characters/Nami/Skins/Skin0/Particles/nami_emote_joke_sound
23d0fd43 Characters/Nami/Skins/Skin0/Particles/nami_emote_laugh_sound
d2381ca2 Characters/Nami/Skins/Skin0/Particles/nami_emote_taunt_sound
00c7567b Characters/Nami/Skins/Skin0/Particles/nami_idle_recall_01_sound
3edcdad9 Characters/Nami/Skins/Skin1/Particles/Nami_BasicAttack_mis_Skin01
0674f16d Characters/Nami/Skins/Skin1/Particles/Nami_BasicAttack_tar_Skin01
6074217e Characters/Nami/Skins/Skin1/Particles/Nami_Joke_Skin01
40777f2b Characters/Nami/Skins/Skin1/Particles/Nami_Koi_E_cas
814257dd Characters/Nami/Skins/Skin1/Particles/Nami_Koi_weapon_idle
db3d1975 Characters/Nami/Skins/Skin1/Particles/Nami_R_mis_Skin01
7aa1811f Characters/Nami/Skins/Skin1/Particles/Nami_R_splash_Skin01
6a027e0d Characters/Nami/Skins/Skin1/Particles/Nami_R_splash_end_Skin01
b956540e Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_BA_mis
f5ce801a Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_BA_tar
eb4b8875 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Emote_joke
52976c07 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_R_mis
49c30903 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_R_splash
ffef0129 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_R_splash_end
a7390a57 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_W_mis_enemy
c5529fff Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_W_mis_heal
c2f16a63 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_Attack1
c3f16bf6 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_attack2
e1e0e810 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_crit
7a02cd96 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_death
fa35cb6b Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_idle_child
0b50e9bd Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_laugh
f49153ea Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_pool
fd09dc71 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_run
5bde8b10 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_run_child
e26dbfed Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_spell1
df6dbb34 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_spell2
dd6db80e Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_spell4
d9ed7960 Characters/Nami/Skins/Skin1/Particles/Nami_Skin01_Z_Water_taunt
19a814dd Characters/Nami/Skins/Skin1/Particles/Nami_W_mis_enemy_Skin01
561d6fb7 Characters/Nami/Skins/Skin1/Particles/Nami_W_mis_heal_Skin01
568160ed Characters/Nami/Skins/Skin10/Particles/Nami_Skin10_Emote_joke
6d79caf5 Characters/Nami/Skins/Skin11/Particles/Nami_Skin11_Emote_joke
4a2a1345 Characters/Nami/Skins/Skin12/Particles/Nami_Skin12_Emote_joke
a0cbac5d Characters/Nami/Skins/Skin13/Particles/Nami_Skin13_Emote_joke
5f9e8bb5 Characters/Nami/Skins/Skin14/Particles/Nami_Skin14_Emote_joke
13e073cc Characters/Nami/Skins/Skin2/Particles/Nami_Joke_Skin02
afd6ce5e Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_BA_mis
8a62338a Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_BA_tar
60e0d6ed Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_Counter_01
5de0d234 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_Counter_02
5ee0d3c7 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_Counter_03
349daf30 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_Counter_Child
c4726630 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_buf
5a986834 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_cas
1ae6755a Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_mis
1244ba69 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_mis_ally
077d6726 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_E_tar
40567d85 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Emote_joke
eb425863 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_P_buf
fee59e70 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_aoe_ground
081caf70 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_cas
c6061271 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_debuff
1bb200ac Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_indicator_green
373fb64c Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_indicator_red
0ca64bce Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_mis
815c1476 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_pop
4b9a73da Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Q_tar
bc908e66 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_curl
5b64c245 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_indicator
89d9c597 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_mis
fcb87fab Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_mis_green
e2f4d39f Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_mis_red
dd006373 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_splash
4e9ef379 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_splash_end
afea9e2b Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_R_tar
ca316ece Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Recall
cc43b8c7 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_W_heal
579dcda7 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_W_mis_enemy
7c143f4f Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_W_mis_heal
9c44e468 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_W_tar
12922077 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_W_tar_ally
f6c779fb Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_W_tar_enemy
5079aca7 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_FireflyTrail
9fb9a1b3 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_Attack1
a0b9a346 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_attack2
df80bf60 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_crit
cf49da66 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_death
3eaa43ae Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_idle
8f0acd9b Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_idle_child
194b61cd Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_laugh
2c60ad1a Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_pool
66b0b861 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_run
d6c3b420 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_run_child
b50f3f5d Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_spell1
b20f3aa4 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_spell2
b00f377e Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_spell4
222de070 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_taunt
906d32e0 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_test
6c4c0db8 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_test_crazybone
25bae26e Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_Z_Water_test_medium
6e1f2831 Characters/Nami/Skins/Skin2/Particles/Nami_Skin02_idle
06717341 Characters/Nami/Skins/Skin2/Particles/nami_skin02_recall_start_sound
b5e16476 Characters/Nami/Skins/Skin3/Particles/Nami_Joke_Skin03
d4bfa38b Characters/Nami/Skins/Skin4/Particles/Nami_Skin04_W_Mis_Enemy
c2cadfbb Characters/Nami/Skins/Skin4/Particles/Nami_Skin04_W_Mis_Heal
3ce90abd Characters/Nami/Skins/Skin4/Particles/Nami_Skin04_Z_Water_run
348e3864 Characters/Nami/Skins/Skin4/Particles/Nami_Skin04_Z_Water_run_child
f1bf8eef Characters/Nami/Skins/Skin5/Particles/Nami_Skin05_W_Mis_Enemy
556c8257 Characters/Nami/Skins/Skin5/Particles/Nami_Skin05_W_Mis_Heal
e980cf19 Characters/Nami/Skins/Skin5/Particles/Nami_Skin05_Z_Water_run
263214d8 Characters/Nami/Skins/Skin5/Particles/Nami_Skin05_Z_Water_run_child
7f62c2df Characters/Nami/Skins/Skin6/Particles/Nami_Skin06_W_Mis_Enemy
ab819707 Characters/Nami/Skins/Skin6/Particles/Nami_Skin06_W_Mis_Heal
10853ea9 Characters/Nami/Skins/Skin6/Particles/Nami_Skin06_Z_Water_run
99595c08 Characters/Nami/Skins/Skin6/Particles/Nami_Skin06_Z_Water_run_child
0f367432 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_BA_mis
eb9e719e Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_BA_tar
546b8a71 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_Counter_01
516b85b8 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_Counter_02
526b874b Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_Counter_03
f4018829 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_Counter_ChildOrb
ab58218c Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_Counter_ChildOrb_02
38d2838c Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_buf
d95de070 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_cas
f0741edd Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_mis_ally
1cdba4da Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_E_tar
1822e7ac Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Joke
a412fcfc Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_aoe_ground
2bd99934 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_cas
f09f0a75 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_debuff
0b3063a8 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_indicator_green
57f61618 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_indicator_red
ec27a65a Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_mis
9503ca52 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_pop
d8be9826 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Q_tar
420eead0 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_R_LureFlash
92e6ef43 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_R_mis
6569c594 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_R_mis_Child_End
ed2e7f2d Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_R_mis_Child_Start
737dcb47 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_R_tar
1008f953 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_AvatarGlow
339721ba Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_Glow
51b9e9c5 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_Pool
3fdd4924 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_PoolCreation
3ca79158 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_Splash
1e4f1e0b Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_Staff
6689d3b8 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_StaffEnd
8d6508e0 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Recall_Staff_Trail
b4f6a733 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_W_mis_enemy
c03849c3 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_W_mis_heal
a666956c Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_W_tar
a1ec236b Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_W_tar_ally
7a72d4bf Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_LureGlow
915f5d92 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_TailTrail_Left
cebdacbf Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_TailTrail_Right
51048657 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_Attack1
520487ea Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_Attack2
b2a198c9 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_Laugh
3e388d74 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_crit
458a22a2 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_death
29897092 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_idle
f46dc0fe Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_pool
5059ea35 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_run
74679521 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_spell1
71679068 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_spell2
776799da Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_spell4
a47097f4 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_taunt
d6b55fc4 Characters/Nami/Skins/Skin7/Particles/Nami_Skin07_Z_Water_test
baf2fb75 Characters/Nami/Skins/Skin8/Particles/Nami_R_Skin08_splash
8376540a Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_BA_mis
fe136a13 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_Counter_03
1d14bb74 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_Counter_Child
a441f202 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_Counter_GrandChild
fefae334 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_buf
7f860db8 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_cas
d658a2d5 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_mis_ally
3dfd0c22 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_E_tar
5b729092 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Laugh_FireflyTrail
e294b572 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_Cas_Splash
13ef1f89 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_CastEffect
7427f9ba Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_CastEffect_Parent
fad72e82 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_Mis
aaf6cb32 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_Trails
390ab174 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_aoe_ground
ee9bb1ed Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_debuff
70da7fd0 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_indicator_green
656c3350 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_indicator_red
f637982a Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Q_pop
ac20fe6b Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_R_Mis
9a57e3d8 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_Greentrail
d89f1748 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_Redtrail
290ede78 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_Sparkels
0a998d07 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_Yellowtrail
f5a9eb3b Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_mis_enemy
cf6665ab Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_mis_heal
bc5745f4 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_W_tar
d14545cb Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Z_FireflyTrail
dcebdc6f Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Z_Joke
cd0706c7 Characters/Nami/Skins/Skin8/Particles/Nami_Skin08_Z_JokeSplash_02
