80333f35 10Year
c9a8ff18 Soraka_Passive_indicator_medium
215357e4 Soraka_Q_Lifesteal_Mis
62f6d080 Soraka_Q_Lifesteal_eff
a90aa88e Soraka_Q_Mis
e582d49a Soraka_Q_Tar
10e0178f Soraka_Q_Tar_Child
dad2ea99 Soraka_Q_cas_staff
cb26688e Soraka_Q_speed
a9f32f0d Soraka_R_cas_FeatherBurst
955a3d24 Soraka_R_cas_WingGlow
3087dceb Soraka_R_tar
5142ed0a Soraka_R_tar_child
052239b6 Soraka_Recall_1
81d63447 Soraka_Recall_AvatarGlow
791be908 Soraka_Recall_FeatherBurst
f4cd85db Soraka_Recall_Flash
8949b69e Soraka_Recall_Ghost
5c20aebc Soraka_Recall_GhostChild
a5f3266e Soraka_Recall_GhostParent
fd7a70f3 Soraka_Recall_PowerBeam
29ecb35a Soraka_Recall_Rays
a6bc46d9 Soraka_Recall_ShisaTrail
97bd7012 Soraka_Recall_SparkleFall
7099a2fc Soraka_Recall_WeaponBuildup
e6775e0b Soraka_Recall_WeaponFlash
bbeeec44 Soraka_Recall_WeaponPower
c5f7d385 Soraka_Recall_WindDown
f300ef84 Soraka_Recall_WingBeauty
61f944b8 Soraka_Recall_Wipe
286f8e03 Soraka_Recall_WristComputer
54556966 Soraka_Recall_beam_strt_sfx_01
e37184d6 Soraka_Recall_leadin
e26f8717 Soraka_Recall_leadout
880ef2a9 Soraka_Skin09_Idle_Hairclip_Glow
d26b7bd4 Soraka_Skin09_Idle_Horn_Glow
4e12ed9c Soraka_Skin09_Q_Lifesteal_eff_Aurora
9470328c Soraka_Skin09_Q_Regen_buf_child
2117ddf1 Soraka_Skin09_R_child
8bd26884 Soraka_Skin09_Recall_Arch_Left
d99ce471 Soraka_Skin09_Recall_Arch_Right
3f7102bc Soraka_Skin09_Recall_Banana_Child
ecd676c8 Soraka_Skin09_Recall_Snowman_Child
c78d9821 Soraka_Skin09_Recall_Statue_Child
2dc170a0 Soraka_Skin09_Recall_Swipe_01
e371a305 Soraka_Skin09_Recall_swirls_child
1d589fa0 Soraka_Skin09_W_buf_child
fab3b7ee Soraka_Skin15_E_Cast_Hand
88fb1aa4 Soraka_Skin15_E_Tar_Reflection
a58397de Soraka_Skin15_E_rune_crystal_children
95f7417a Soraka_Skin15_Emote_Dance_Ripple
337c7f4e Soraka_Skin15_Emote_Dance_Staff
94591434 Soraka_Skin15_Emote_Death_Dissolve
84fd4f35 Soraka_Skin15_Emote_Death_Dissolve_Hair
60e7f3b0 Soraka_Skin15_Emote_Death_Vista
65d6419b Soraka_Skin15_Emote_Joke_CosmicBanana
05c29a32 Soraka_Skin15_Emote_Joke_CosmicBanana_Loop
4a6897a3 Soraka_Skin15_Emote_Joke_CosmicBanana_Pop
4486b816 Soraka_Skin15_Emote_Joke_CosmicBanana_SmallPop
7e242388 Soraka_Skin15_Emote_Respawn_Land
f0822c0e Soraka_Skin15_Emote_Respawn_Vista
57a69fbd Soraka_Skin15_Homeguard_Avatar
65a681c8 Soraka_Skin15_Homeguard_Body_Trails
49575735 Soraka_Skin15_Homeguard_Wing_Trails
378536a0 Soraka_Skin15_Idle_SoftWings
df984fde Soraka_Skin15_Idle_Staff
95b798bd Soraka_Skin15_Idle_Trails
1f421438 Soraka_Skin15_Passive_Wings_Burst
d489aed6 Soraka_Skin15_Passive_Wings_TurnOff
7008507f Soraka_Skin15_Q_Cast_Staff
74096453 Soraka_Skin15_Q_lifesteal_eff_Staff
301746bd Soraka_Skin15_R_Self_Figure
148d4f9b Soraka_Skin15_R_Self_Figure_SorakaOnly
1009f080 Soraka_Skin15_R_Soraka_Ascend
b7458c0e Soraka_Skin15_R_tar_Wings
c117bbcd Soraka_Skin15_Recall_HelmetBro_1
8a6086e3 Soraka_Skin15_Recall_HelmetBro_GlowChild
974d6d97 Soraka_Skin15_Recall_HelmetBro_GlowChild_Brighter
63d41c07 Soraka_Skin15_Recall_Portal
1360d6be Soraka_Skin15_Recall_Vista
905dcf34 Soraka_Skin15_Recall_Wings_Energy
81abe899 Soraka_Skin15_W_Cast_Staff
fc4b0609 Soraka_Skin15_Walk_Ground_Light_Ripples
3d811d03 Soraka_Skin16_Emote_Respawn_Avatar
d0d9b2a9 Soraka_Skin16_Emote_Respawn_Dissolve
252f461a Soraka_Skin16_Emote_Respawn_Dissolve_Hair
5407997e Soraka_Skin16_Emote_Respawn_GrabStaff
0f76e45e Soraka_Skin16_Emote_Respawn_Wings
f3dc976d Soraka_Skin16_Recall_HelmetBro_Trail
4ccaea4d Soraka_Skin17_Idle_001
36c5f5c1 Soraka_Skin27_Idle_Hair
cb31afb6 Soraka_Skin27_Idle_Weapon_Fire
99c58cdf Soraka_Skin27_Recall_Ground
d5384d13 Soraka_Skin37_Emote_Dance_Ground
a1293037 Soraka_Skin37_Emote_Dance_In
46f55a88 Soraka_Skin37_Emote_Idle2_Hand
2a3c0e89 Soraka_Skin37_Emote_Joke_Kirin
b5e94480 Soraka_Skin37_Idle_Ribbon
71923c76 Soraka_Skin37_Idle_Staff
c5a54ec0 Soraka_Skin37_P_Walk_Ground_Child
b8e7cb17 Soraka_Skin37_Passive_speed_child
a2dbf0b1 Soraka_Skin37_Q_Tar_Child
23813c5c Soraka_Skin37_R_Self_SorakaOnly
e71cc065 Soraka_Skin37_R_WaterChild
303da6fa Soraka_Skin37_Recall_WaterChild
7c347487 Soraka_Skin37_Recall_Winddown
6300b174 Soraka_Skin37_Recall_Winddown_Body
c90722ba Soraka_Skin37_Recall_Winddown_Ma
c279cc73 Soraka_Skin37_Taunt_Ground
28d26858 Soraka_Skin37_Taunt_Ground01
00229432 Soraka_Skin37_Taunt_Hand_Charge_1
15c54302 Soraka_Skin37_Taunt_Hand_Charged
0c007436 Soraka_Skin37_Taunt_Hand_Trail
a4e883d9 Soraka_Skin37_Taunt_Update
70b3240f Soraka_Skin37_Taunt_Weapon_Trail
f9191dd8 Soraka_Skin37_Z_Homeguard_Cloud
2840bd69 Soraka_Skin37_Z_Homeguard_Trail
2e26dc86 Soraka_W_Buf
18b7926c Soraka_W_Mis
2dc11bcf Soraka_Z_IdlePulse
46066a73 Soraka_globalhit_physical
f68657d7 Soraka_passive_cross
afff9a93 Soraka_passive_indicatior
3173c2ac Soraka_passive_speed
8761d491 Soraka_q_Lifesteal_Mis_Child
9d355f6c Soraka_q_indicator_green
3970e30c Soraka_q_indicator_red
b81deb6b SotD_AoE
e4ef5d87 SotD_Tar
df213b65 SotD_Z_Type4
2e97a1eb SoulDamage
3389a500 SoulsPerLoot
2b1cd835 Sparkle
2e010490 SparkleFall
256877c5 Sparkler
90311a5b Sparks
91c04ec1 SparksVfx
3a224d98 Spawn
2d00410b Spawn1
2e00429e Spawn2
2f004431 Spawn3
300045c4 Spawn4
31004757 Spawn5
3331d29f SpawnCD
9fd140c6 SpawnCeremony_Crowd
a119f907 SpawnCeremony_Crowd_CasterOutro_Blue
b7657892 SpawnCeremony_Crowd_CasterOutro_Red
32b4d5b5 SpawnCeremony_Crowd_MeleeOutro_Blue
9d70ec64 SpawnCeremony_Crowd_MeleeOutro_Red
3bda87c2 SpawnCeremony_End
7ea50975 SpawnCeremony_Stage
ba7a42e8 SpawnCeremony_Start_Ahri
83923cec SpawnCeremony_Start_Akali
a00ba7b1 SpawnCeremony_Start_Evelynn
0147cdb3 SpawnCeremony_Start_Kaisa
348c67fc SpawnFadedOutBeforeTime
0d31fcc2 SpawnFlash
2e8df316 SpawnForceRenderParticles
d3f2c55d SpawnHit
bf9208db SpawnNoRender
f0b2d8d4 SpawnVfx
93c0e42a Spawn_Hit
54b4c438 Spawn_Hold
46fad11e Spawn_In
dddb29cf Spawn_Locations
64f8c1c1 Spawn_NJ
6a5e4f00 Spawn_Placement
e4408d57 Spawn_To_Idle
e621c8ab Spear_Flash
27812f1c Spear_Ground
39acf833 Spear_Retrieve
fe384ef6 Spear_Slam
d940d530 Special
9845a5b8 SpecialPrizeReq
b2ebf837 SpeedBonus
ebf9a80f SpeedCeiling
a3bbc1e0 SpeedDuration
a96fc6c9 Spell
40bc8a09 Spell04_To_Run
b2f63868 Spell1
c29a362b Spell1A
c39a37be Spell1B
d589d153 Spell1Back
03b1292d Spell1Base
c49a3951 Spell1C
ef3cac6a Spell1C_Dash
2a83da15 Spell1C_In
3990187e Spell1C_Out
0a8288fd Spell1C_ToIdle
041e2aa7 Spell1C_ToWalk_-90
c7c4b1ad Spell1C_ToWalk_0
018db136 Spell1C_ToWalk_90
2d405295 Spell1Forward
9a3b84d9 Spell1Left
19c8b8b6 Spell1Long
0bd7c2ba Spell1Right
9408c68a Spell1Short
5aad2477 Spell1_-135
56b7ab87 Spell1_-179
d7a11d4b Spell1_-180
32101f73 Spell1_-45
b2f51409 Spell1_-90
68355dbf Spell1_0
4007d268 Spell1_135
b3fdfba8 Spell1_179
42ec00a4 Spell1_180
6a3560e5 Spell1_2
5c4c0ab3 Spell1_2Idle
92c48613 Spell1_2RuHaste
59f2076a Spell1_2Run
644fcf2e Spell1_2_to_Idle
80c36090 Spell1_2runfast
05f86332 Spell1_45
0514381c Spell1_90
b735da1c Spell1_A
f80fb2ac Spell1_Alt
1eb62eba Spell1_Alt2
ac7abb83 Spell1_Alt_Out
897b030b Spell1_Alt_Out_ToIdle
6a286c8c Spell1_Alt_Up
d0b11992 Spell1_Attached_Out
c088fb0d Spell1_Attack
53a37f74 Spell1_Attack1
1deeb00b Spell1_Attack1_To_Idle
56a3842d Spell1_Attack2
a7821546 Spell1_Attack2_To_Idle
55a3829a Spell1_Attack3
629360d8 Spell1_Attack3_To_Run
cbde4830 Spell1_Attack_Stationary
c027d579 Spell1_Attack_To_Run
ba35ded5 Spell1_B
06cde0ec Spell1_B1
09cde5a5 Spell1_B2
08cde412 Spell1_B3
c44357bb Spell1_B_Into_Idle
4382ac12 Spell1_B_Into_Run
723fa765 Spell1_Beard
af9c669b Spell1_Burrowed
31761546 Spell1_Bwd
b935dd42 Spell1_C
e6a1ab9e Spell1_Cast
210f3c14 Spell1_Cast_Run
4a9d239c Spell1_Catch
8206a9b1 Spell1_Catch_Standing
bfea0ad9 Spell1_Chrg
6cdfd479 Spell1_Circle
1df607e5 Spell1_Dash
177dab10 Spell1_Dash_-180
20333e30 Spell1_Dash_-90
650c1ada Spell1_Dash_0
a7226c6d Spell1_Dash_180
f1fd057f Spell1_Dash_90
72efce8f Spell1_Dash_Hit
be098586 Spell1_Dash_Hit_ToRun
a7361dd1 Spell1_Dash_In
e61e9d54 Spell1_Dash_Loop
e5559b09 Spell1_Dash_ToIdle
4e503bb3 Spell1_Detached
5e3cca07 Spell1_Evo
412f148c Spell1_Exhaust_Moving
064bac51 Spell1_Exit_To_Run
eb27a489 Spell1_Fire
af7ae01a Spell1_Fwd
b20f1c6f Spell1_Grab
699ff20d Spell1_Grass
fde8ffc3 Spell1_Grass_INTO_Idle
df1daf3a Spell1_Hit
46ba8e51 Spell1_Hit1
43ba8998 Spell1_Hit2
a18a0d35 Spell1_Hit_To_Passiverun
e4778d9a Spell1_Hit_To_Walk
05c5920c Spell1_Hit_Toidle
c40cba9b Spell1_Hit_Torun
583e76e3 Spell1_Idle
71307ef0 Spell1_IdleIn
4175ebb6 Spell1_IdleIntro_Gloves
97c5a552 Spell1_Idle_Gloves
f362d8eb Spell1_Idle_In
d19867ff Spell1_Idle_To_Run
dbda692e Spell1_In
cbb70029 Spell1_In_0
87b6951d Spell1_In_L
89b69843 Spell1_In_R
a2c0a04e Spell1_Into_Idle
82554d81 Spell1_Into_Run
b5f3a37d Spell1_Into_Spell1
4ef4a2e1 Spell1_Intro
a67db7b5 Spell1_Intro_To_Run
bc35e1fb Spell1_L
9ed041a3 Spell1_Leap
a0d28360 Spell1_Left
090053bb Spell1_Leftback
07a9aaaf Spell1_LongHit_To_Passiverun
d36f63c8 Spell1_LongHit_To_Walk
ee4cb742 Spell1_LongHit_Toidle
df78eb09 Spell1_Long_Hit
895d1605 Spell1_Long_Hit_ToIdle
b6578d10 Spell1_Long_Hit_ToRun
013df047 Spell1_Long_Hit_ToRun_Fast
a1242b11 Spell1_Long_Hook_Move
8b60d228 Spell1_Long_Hook_Move_ToRun
be1470bf Spell1_Long_Hook_Move_ToRun_Fast
b549bc9b Spell1_Long_Hook_ToIdle
bdabac72 Spell1_Long_Hook_ToRun
d275e9a1 Spell1_Long_Hook_ToRun_Fast
d1792361 Spell1_Long_Move
2dfc9a78 Spell1_Long_Move_ToRun
83b81d4f Spell1_Long_Move_ToRun_Fast
90bea1da Spell1_Long_NoMove
1975376c Spell1_Long_NoMove_ToIdle
9e942d14 Spell1_Longhit
b3ef6ca9 Spell1_Max
c5dc0147 Spell1_Min
1a99bfff Spell1_Move_To_PassiveRun
c71bd853 Spell1_Neg0
d69b20f7 Spell1_NoMove_ToIdle
ce928f07 Spell1_Nomove
6eff036a Spell1_OnW_0
22c5507b Spell1_OnW_Neg180
70b80879 Spell1_OnW_Neg90
6cb6139f Spell1_OnW_Pos180
876c6215 Spell1_OnW_Pos90
87b671cf Spell1_Out
67e9ca6f Spell1_Out_ToIdle
ee835138 Spell1_Outro
baffd4eb Spell1_Pos0
09c31784 Spell1_Pull1_P-90
549c9873 Spell1_Pull1_P90
c1abfdcb Spell1_Pull2_P-90
b00f10aa Spell1_Pull2_P90
aa35c5a5 Spell1_R
88e72c76 Spell1_Regrow_Idle
96c2b5e9 Spell1_Regrow_Run
9cd82a2e Spell1_Release
693d3f15 Spell1_Right
d71eacb2 Spell1_Rightback
d6aab9a1 Spell1_River
71c92ab7 Spell1_River_INTO_Idle
1efcf90c Spell1_River_INTO_Walk
89f2c13a Spell1_Run
853667c6 Spell1_Run2_TRA
be180b68 Spell1_Run_TRA
5686fc65 Spell1_Run_To_Biped_Run
67b51936 Spell1_Rwpn_Off
ab448601 Spell1_Scale
56f62077 Spell1_Scale_Base
25fde68f Spell1_Short_Hit
d7465a2f Spell1_Short_Hit_ToIdle
77e6dd86 Spell1_Short_Hit_ToRun
4daa1b05 Spell1_Short_Hit_ToRun_Fast
ff9ca608 Spell1_Skirt
490b5264 Spell1_Slam
2666df37 Spell1_Spell4
25c0ec95 Spell1_Stop
7ef52198 Spell1_Swallow
adc4ecbe Spell1_ToIdle
3c9cff61 Spell1_ToIdle01
36dcd151 Spell1_ToRun
73b7d13f Spell1_To_Haste_-180
b1c79f83 Spell1_To_Haste_0
9ea12038 Spell1_To_Haste_180
c7519d07 Spell1_To_Idle
886ec81f Spell1_To_Idle_Ult
92ec1b5e Spell1_To_Run
ed5a1f01 Spell1_To_Run_-180
c7558e8b Spell1_To_Run_-90
33b7a699 Spell1_To_Run_0
e08e6b9e Spell1_To_Run_180
2d221f3c Spell1_To_Walk
0376e134 Spell1_Torun_-180
24906eec Spell1_Torun_-90
3498eb31 Spell1_Torun_180
f5d7ef7b Spell1_Torun_90
5a046f90 Spell1_Towalk_-180
71fe37b0 Spell1_Towalk_-90
f8ed65ed Spell1_Towalk_180
ec2815ff Spell1_Towalk_90
cb69afea Spell1_Turn
bd951570 Spell1_Up
3355bef7 Spell1_Upper
3c807840 Spell1_Walk
43808345 Spell1_Wall
356d484b Spell1_Wall_INTO_Idle
983cfc68 Spell1_Wall_INTO_Walk
ae92aef7 Spell1_Wind
5569cdc8 Spell1_to_Attack1
5869d281 Spell1_to_Attack2
1d2cb4ea Spell1_to_Run_90
25b2b1dd Spell1_to_Run_fast
9a9ece48 Spell1a_Hair
6c14641b Spell1b_Hair
ffd74622 Spell1c_Hair
953b8cc8 Spell1longtrans
6f66eb12 Spell1mid
8c3b131c Spell1midtrans
7df27d14 Spell1shorttrans
17095df4 Spell1upper
b5f63d21 Spell2
f7460210 Spell2ALT
ca3e7886 Spell2ActivateIdle
3940bc02 Spell2Cast
3ce29ed1 Spell2Down
11af0557 Spell2Idle
59f0968f Spell2Miss_Run
27153a4e Spell2Run
b5a27079 Spell2U
fde148a4 Spell2Up
7b1ca9e4 Spell2_-180
5a7fb1dc Spell2_-90
3a495dde Spell2_0
3b495f71 Spell2_1
cd12c5c1 Spell2_180
38495ab8 Spell2_2
39495c4b Spell2_3
a56d84cb Spell2_90
0b4913e1 Spell2_A
b6619ca4 Spell2_A_-180
3ab9ac1c Spell2_A_-90
dfddbe1e Spell2_A_0
ad4cc001 Spell2_A_180
8e01098b Spell2_A_90
ff78dda0 Spell2_A_Gloves
0e27469b Spell2_Activate
8f45a031 Spell2_ActivateIdle
2b4d079c Spell2_ActivateRun
4926b5f4 Spell2_Alt_Short
0742fa97 Spell2_Assassin_Cast
d0e5151b Spell2_Assassin_to_Run
f1d6ea6b Spell2_Attach_In
d99391ca Spell2_Attach_Loop
f54ed2b8 Spell2_Attach_Out
dc9e3cf6 Spell2_Attack
08490f28 Spell2_B
ba2dd30b Spell2_B_-180
bf6e1f49 Spell2_B_-90
104426ff Spell2_B_0
4f650be4 Spell2_B_180
d45b07dc Spell2_B_90
94b8be09 Spell2_Back
cdfeb03c Spell2_Beard
d412a298 Spell2_C_TO_Idle
d3e05847 Spell2_C_TO_Run
658052e9 Spell2_Cast
0de4a69f Spell2_Cast_Move
c02a3d0d Spell2_Channel
a0cfe661 Spell2_Channel_Toidle
8fbfb23a Spell2_Charge
2b958216 Spell2_Charge_Move
6cb2830c Spell2_Charge_Toidle
6628bae6 Spell2_Close
35dde45a Spell2_Dash
d96085fb Spell2_Dash_ToRun
d9469b73 Spell2_Dash_ToWalk
4f816aec Spell2_Dash_Toidle
1f0ae828 Spell2_Deactivate
9fdaae19 Spell2_Detach_In
79a1788c Spell2_Detach_Loop
86cff6ba Spell2_Detach_Out
63f17e8f Spell2_Dismount
bf410f6a Spell2_Evo
acf99781 Spell2_Exit2Spell1
c06c92f4 Spell2_FL_Channel
4b2d3ae6 Spell2_FR_Channel
2bc9f44d Spell2_Familiar
762039e0 Spell2_Gloves
26c7fd92 Spell2_Hair
4e7e587b Spell2_Hit
85230bf3 Spell2_Hit_ToIdle
cdb286a1 Spell2_ICE
9b3605e4 Spell2_INTO_ElementRun
027f588c Spell2_INTO_Walk
d9919b4c Spell2_Idle
66f26083 Spell2_IdleIn
c08e36a3 Spell2_IdleIn2
6db9dcea Spell2_Idle_Cast
51252faa Spell2_Idle_In
e60d89ea Spell2_Idle_TRA
52f64265 Spell2_In
554b8a37 Spell2_Into_Idle
74dc6092 Spell2_Into_Passive
02a52dae Spell2_Into_Run
d6658d5a Spell2_Into_Run_Left
c96105c1 Spell2_Into_Run_Left180
981a9aa7 Spell2_Into_Run_Right
20923f7a Spell2_Into_Run_Right180
c6352f63 Spell2_Knockup
e3ba25d9 Spell2_LNG
2d9a4ed6 Spell2_L_Channel
2b2e469c Spell2_LeadOut
28c91ba9 Spell2_Lft90
189b5ee2 Spell2_Lft90_2Idle
f3fab3d0 Spell2_Lft90_2RunHaste
00f956a5 Spell2_Lft90_2run
a8f72194 Spell2_Long
d80e2fd0 Spell2_Long_A
db0e3489 Spell2_Long_B
ff1f84a2 Spell2_Long_to_Run
91f4bec8 Spell2_Loop
6d990070 Spell2_Mid
33a4aa77 Spell2_Missile2_-180
0d6a8d9d Spell2_Missile2_-90
d3f9a890 Spell2_Missile2_180
289bbab0 Spell2_Missile2_90
c28d9ad5 Spell2_Missile2_To_HasteRun
9ec6bca3 Spell2_Missile2_To_Idle
f478a849 Spell2_Missile_-180
33518ca3 Spell2_Missile_-90
9a071fe6 Spell2_Missile_180
2cddd422 Spell2_Missile_90
8d78a421 Spell2_Missile_To_Idle
b3cf0677 Spell2_Move
210ecaed Spell2_Move2Idle
b43dd1a3 Spell2_Moving_-180
1384cdd1 Spell2_Moving_-90
86ce45a7 Spell2_Moving_0
6e6f399c Spell2_Moving_180
57a10ca4 Spell2_Moving_90
95f9046e Spell2_Out
71d26a20 Spell2_P-90
1af8adcf Spell2_P90
0518f191 Spell2_Pull
685f1244 Spell2_R_Channel
cdef7e3b Spell2_Release
a951436a Spell2_Release_toRun
e80b1422 Spell2_Rgt90
e7b6c33d Spell2_Rgt90_2Idle
3c05287b Spell2_Rgt90_2RunHaste
573efea8 Spell2_Rgt90_2run
160b54db Spell2_Run
07779245 Spell2_RunFast
99037abc Spell2_RunFast_Deactivate
bd8edd83 Spell2_Run_Cast
9d6323ac Spell2_Short
5c947cca Spell2_Short_ToIdle
fd34791f Spell2_Shrt
18361a2f Spell2_SlashStab_To_Run
6440dd1b Spell2_Slash_To_Walk
13444864 Spell2_Slayer
4d9e5417 Spell2_Slayer_Idle
bc6a7f0e Spell2_Slayer_Run
566d650d Spell2_Strong
d8358ac3 Spell2_Strong_Into_Idle
84b1e00b Spell2_TRA
6e4bc276 Spell2_Takeoff
3a9ff77a Spell2_Throw
53ab0d2d Spell2_ToIdle
78e56838 Spell2_ToRun
fe81ad52 Spell2_To_Idle
f7cb45f5 Spell2_To_Run
ebb259a8 Spell2_To_RunBase
7145e25f Spell2_To_RunFast
ef020d00 Spell2_To_RunHaste
534fc494 Spell2_To_RunHunt
9729eaa0 Spell2_To_Run_-90
58e6afea Spell2_To_Run_0
f7afa4c5 Spell2_To_Run_179
c3157b4f Spell2_To_Run_90
f442b07a Spell2_To_Spell2_Hit
79e9e6f9 Spell2_Torso
10725006 Spell2_Unburrow
5da85774 Spell2_Winddown
7fa80375 Spell2_Windup
c2983355 Spell2_WithBomb_Loop
57f758a2 Spell2_open
fef43d5c Spell2_to_Run_-179
b4f63b8e Spell3
cea0593d Spell3A
835e050a Spell3Attack
cba05484 Spell3B
08f56513 Spell3Base
cca05617 Spell3C
a00b5f84 Spell3RecastRocket
fddfb7a6 Spell3Rocket
e5958780 Spell3Trans
35f21911 Spell3_-180
4b856cdb Spell3_-90
3f226e49 Spell3_0
00f67dce Spell3_180
3d226b23 Spell3_2
9a3ed5f9 Spell3_2idle
0001ee44 Spell3_2run
d7761422 Spell3_2runfast
e645415a Spell3_90
2555bad3 Spell3_A_Scale
928d9bfb Spell3_Attack
7eec3efe Spell3_Attack1
7dec3d6b Spell3_Attack2
7cec3bd8 Spell3_Attack3
25dc3a73 Spell3_Attack_Toidle
8622062f Spell3_BHit_Close
957ab892 Spell3_B_Long
f8f7d98b Spell3_B_Medium
7efdce0e Spell3_B_Medium_Further
f832c6be Spell3_B_Short
0894c540 Spell3_B_To_Idle
8b97f38c Spell3_Back
12e7dee9 Spell3_BackRun
77f5b9c2 Spell3_Back_Into_Idle
b16f8cee Spell3_Base
bac989af Spell3_Bdash
cfa57e2f Spell3_Beard
6f8a14e4 Spell3_Bhit
1742c3b8 Spell3_BodyIn
95d29989 Spell3_BodyLoop
c02dfe98 Spell3_Both
0947b99e Spell3_Both_Into_Idle
c4a3f24b Spell3_Bounce
21f609f5 Spell3_Burrowed
3e5e8726 Spell3_Burrowed_Exit
aaceb27c Spell3_Cast
617517ca Spell3_Channel
1ae99299 Spell3_Close
8deae9c4 Spell3_Close_-90
4b91e533 Spell3_Close_90
dc523775 Spell3_Close_Toidle
d54af703 Spell3_Counter_Swing_Idle
9f8c56b0 Spell3_Counter_Swing_R_-180
83d5897a Spell3_Counter_Swing_R_0
2457418d Spell3_Counter_Swing_R_180
c915c69f Spell3_Counter_Swing_R_90
c8030cab Spell3_Counter_Swing_Shooting_-180
00568369 Spell3_Counter_Swing_Shooting_-90
5c5ccc9f Spell3_Counter_Swing_Shooting_0
104e3984 Spell3_Counter_Swing_Shooting_180
ff275dfc Spell3_Counter_Swing_Shooting_90
e7d2395f Spell3_Dash
75bc00c5 Spell3_Dash1_-180
5ceaf2a2 Spell3_Dash1_180
5cf06697 Spell3_Dash2
b3e90a7a Spell3_Dash2_Short
0cf6902d Spell3_Dash2_Short_to_Idle
e4311908 Spell3_DashToAlly
8f75ac3f Spell3_Dash_In
cc8ecd38 Spell3_Dash_Into_Run
f09f927e Spell3_Dash_LOOP
3025ddd4 Spell3_Dash_to_Idle
8605b8e3 Spell3_Dash_to_Run
9724223d Spell3_Detached
582e76cf Spell3_Empowered
e1224bcc Spell3_Empowered_Attack
53654153 Spell3_End1
546542e6 Spell3_End2
4c004e39 Spell3_Evo
45ca30dd Spell3_Evo_Landing
9d65f81b Spell3_Evo_Standup
ec37ce91 Spell3_Exit_NoTarget_Idle
e8bf087c Spell3_Exit_NoTarget_Run
796b0ea1 Spell3_Exit_Run
acaedb69 Spell3_FL
68def645 Spell3_FL_Channel
a6aed1f7 Spell3_FR
0e454e13 Spell3_FR_Channel
172870cd Spell3_Fast
4e168350 Spell3_Flip
af176358 Spell3_Flying
ed0a1eae Spell3_For_R_-180
f5625fba Spell3_For_R_-90
2099e884 Spell3_For_R_0
c01927b7 Spell3_For_R_180
9c37635d Spell3_For_R_90
f8002852 Spell3_Front
a749f508 Spell3_Front_Into_Idle
f17858cc Spell3_Generic
6e734c4b Spell3_Hair
7fda9cf4 Spell3_Hit
73ac036f Spell3_Hit_-180
44c7d4a5 Spell3_Hit_-90
464cbb7e Spell3_Hit_-90_ToWalk
ddd8d8c8 Spell3_Hit_180
00e10b85 Spell3_Hit_180_ToWalk
75d3f578 Spell3_Hit_90
32fbd435 Spell3_Hit_90_ToWalk
c43e6a25 Spell3_Hit_ToRun
8844ed0f Spell3_Hit_ToRunFast
d24ef63b Spell3_Howl_Run
8b6d38d9 Spell3_Idle
bac1ea77 Spell3_Idle-180
a1204d9d Spell3_Idle-90
65f096cb Spell3_Idle0
67af6890 Spell3_Idle180
dea6fab0 Spell3_Idle90
185a9ea8 Spell3_Idle_Bk_Lft
2668339b Spell3_Idle_Bk_Rgt
be63b0ef Spell3_Idle_Fwd
eed2d660 Spell3_Idle_Lft
2e756903 Spell3_Idle_Rgt
9bc69364 Spell3_Idle_Self
71a874a2 Spell3_InIdle
66ac8265 Spell3_InRun
e7d4d8cf Spell3_IntoIdle
a3ca71a6 Spell3_IntoRun
46b7f004 Spell3_Into_IDLE
ac4db9bf Spell3_Jump
be5f567c Spell3_Jump_Attack
a453ced2 Spell3_Jump_to_Dash
7b22ccbd Spell3_L
b9d32341 Spell3_L_Channel
214ab4f2 Spell3_Landing
73d62217 Spell3_LeadOut
dc384c6e Spell3_Leapback
08a034d4 Spell3_Leapback2
798980ae Spell3_Leapforward
e2abdb6c Spell3_Leapleft
d068e679 Spell3_Leapright
7d07279d Spell3_Long
322713e8 Spell3_Loop_Move_0
87af5aeb Spell3_Loop_Move_180
c172e429 Spell3_Loop_Move_90
4753fbfb Spell3_Loop_NoMove_-180
7aa7def9 Spell3_Loop_NoMove_-90
2c38ff8f Spell3_Loop_NoMove_0
26d7c8f4 Spell3_Loop_NoMove_180
46cbc02c Spell3_Loop_NoMove_90
d9c6d0bb Spell3_Med
93ac9adc Spell3_Medium
a805a95d Spell3_Medium_toRun
d9a8bba7 Spell3_Mid
0320da0a Spell3_Miss_Idle
1cc2c7a0 Spell3_Miss_Into_Run
520800ea Spell3_Move
be59aaec Spell3_Move_Bwd
2c5e5c90 Spell3_Move_Fwd
6ee975e6 Spell3_Move_Left
fb5b6e1b Spell3_Move_Right
e4ab98b5 Spell3_Out
6ab58eb9 Spell3_Out_toIdle
137c6204 Spell3_Out_toRun
450e1bc7 Spell3_P-30
5cd282bb Spell3_P0
2cf84400 Spell3_P180
3066925a Spell3_P30
944d97e0 Spell3_P90
bff673dc Spell3_Passive
187c6e9a Spell3_Passive_to_Run
0369debc Spell3_Port
e260243f Spell3_Punch-135
6e69faff Spell3_Punch-179
cd41862b Spell3_Punch-45
02f6fa07 Spell3_Punch0
7d022145 Spell3_Punch0-179
522079b1 Spell3_Punch0-45
e9514b62 Spell3_Punch0179
a3ef3d34 Spell3_Punch045
262beed0 Spell3_Punch135
2a2167c0 Spell3_Punch179
ecc1688a Spell3_Punch45
f966b3ba Spell3_Punchleft-179
be3c980c Spell3_Punchleft-45
